"Name_pos","Score_pos","Rank_pos","HumanGene","hommel_p_pos","fdr_pos","mean_score_pos","sd_score_pos","n_screens_pos","Name_neg","Score_neg","Rank_neg","hommel_p_neg","fdr_neg","mean_score_neg","sd_score_neg","n_screens_neg","Direction","cell_type","Score","P_value","Category","Regulation"
"JMJD8",0.572483502670996,10931,"JMJD8",1,1,-0.144922222804169,NA,1,"JMJD8",0.237666282601864,4538,0.904502,1,0.52474728958257,NA,1,"NS","Macrophages",0.1899125333892,0.05,"Macrophage","Macrophage"
"POTEE",0.572535875144024,10932,"POTEE",1,1,-0.145026973236265,NA,1,"POTEE",0.946999057295486,18082,1,1,-0.893992562719321,NA,1,"NS","Macrophages",-0.519509767977793,0.05,"Macrophage","Macrophage"
"MCUR1",0.572588247617053,10933,"MCUR1",1,1,-0.14513172366836,NA,1,"MCUR1",0.0297475646800042,568,0.319819,1,0.940606505001833,NA,1,"NS","Macrophages",0.397737390666737,0.05,"Macrophage","Macrophage"
"PSAP",0.572640620090081,10934,"PSAP",1,1,-0.145236474100456,NA,1,"PSAP",0.13899654341678,2654,0.815763,1,0.722097103650553,NA,1,"NS","Macrophages",0.288430314775048,0.05,"Macrophage","Macrophage"
"GNB5",0.572692992563109,10935,"GNB5",1,1,-0.145341224532551,NA,1,"GNB5",0.150413742536923,2872,0.827052,1,0.699261509453726,NA,1,"NS","Macrophages",0.276960142460588,0.05,"Macrophage","Macrophage"
"TRPC4AP",0.572745365036137,10936,"TRPC4AP",1,1,-0.145445974964647,NA,1,"TRPC4AP",0.306745574526029,5857,0.943639,1,0.386581469648562,NA,1,"NS","Macrophages",0.120567747341958,0.05,"Macrophage","Macrophage"
"MARVELD2",0.572797737509165,10937,"MARVELD2",1,1,-0.145550725396742,NA,1,"MARVELD2",0.654341678014036,12494,1,1,-0.308647148169486,NA,1,"NS","Macrophages",-0.227098936783114,0.05,"Macrophage","Macrophage"
"SMIM14",0.572850109982193,10938,"SMIM14",1,1,-0.145655475828838,NA,1,"SMIM14",0.795485492824971,15189,1,1,-0.590949562666946,NA,1,"NS","Macrophages",-0.368302519247892,0.05,"Macrophage","Macrophage"
"AMPD3",0.572902482455222,10939,"AMPD3",1,1,-0.145760226260933,NA,1,"AMPD3",0.129621870744737,2475,0.804429,1,0.740847430995653,NA,1,"NS","Macrophages",0.29754360236736,0.05,"Macrophage","Macrophage"
"NPTXR",0.57295485492825,10940,"NPTXR",1,1,-0.145864976693029,NA,1,"NPTXR",0.197129988478056,3764,0.880047,1,0.605824124024512,NA,1,"NS","Macrophages",0.229979573665741,0.05,"Macrophage","Macrophage"
"TENM3",0.573007227401278,10941,"TENM3",1,1,-0.145969727125124,NA,1,"TENM3",0.939928773436682,17947,1,1,-0.879851254386424,NA,1,"NS","Macrophages",-0.512910490755774,0.05,"Macrophage","Macrophage"
"SPEM1",0.573059599874306,10942,"SPEM1",1,1,-0.14607447755722,NA,1,"SPEM1",0.745784015921232,14240,1,1,-0.491541402608286,NA,1,"NS","Macrophages",-0.318807940082753,0.05,"Macrophage","Macrophage"
"TRAV8-1",0.573111972347334,10943,"TRAV8-1",1,1,-0.146179227989315,NA,1,"TRAV8-1",0.569131664397193,10867,0.989808,1,-0.138218195150055,NA,1,"NS","Macrophages",-0.142198711569685,0.05,"Macrophage","Macrophage"
"OR2Z1",0.573164344820362,10944,"OR2Z1",1,1,-0.146283978421411,NA,1,"OR2Z1",0.285429978003561,5450,0.931227,1,0.429214895511444,NA,1,"NS","Macrophages",0.141465458545017,0.05,"Macrophage","Macrophage"
"QSOX1",0.573216717293391,10945,"QSOX1",1,1,-0.146388728853507,NA,1,"QSOX1",0.35697077616005,6816,0.968637,1,0.286125805268947,NA,1,"NS","Macrophages",0.06986853820772,0.05,"Macrophage","Macrophage"
"PLCB1",0.573269089766419,10946,"PLCB1",1,1,-0.146493479285602,NA,1,"PLCB1",0.400963653503718,7656,0.980124,1,0.1981354423087,NA,1,"NS","Macrophages",0.0258209815115487,0.05,"Macrophage","Macrophage"
"IL13",0.573321462239447,10947,"IL13",1,1,-0.146598229717698,NA,1,"IL13",0.705980936419818,13480,1,1,-0.411931074215681,NA,1,"NS","Macrophages",-0.279264651966689,0.05,"Macrophage","Macrophage"
"COL2A1",0.573373834712475,10948,"COL2A1",1,1,-0.146702980149793,NA,1,"COL2A1",0.620823295276003,11854,0.997713,1,-0.241606871628345,NA,1,"NS","Macrophages",-0.194154925889069,0.05,"Macrophage","Macrophage"
"GHRL",0.573426207185503,10949,"GHRL",1,1,-0.146807730581889,NA,1,"GHRL",0.734471561747146,14024,1,1,-0.468915309275651,NA,1,"NS","Macrophages",-0.30786151992877,0.05,"Macrophage","Macrophage"
"JAK3",0.573478579658531,10950,"JAK3",1,1,-0.146912481013984,NA,1,"JAK3",0.639206033308893,12205,1,1,-0.278374273293877,NA,1,"NS","Macrophages",-0.212643377153931,0.05,"Macrophage","Macrophage"
"KLHL40",0.57353095213156,10951,"KLHL40",1,1,-0.14701723144608,NA,1,"KLHL40",0.853409447994134,16295,1,1,-0.706803540564605,NA,1,"NS","Macrophages",-0.426910386005342,0.05,"Macrophage","Macrophage"
"CD180",0.573583324604588,10952,"CD180",1,1,-0.147121981878175,NA,1,"CD180",0.728972452079187,13919,1,1,-0.45791651390562,NA,1,"NS","Macrophages",-0.302519247891898,0.05,"Macrophage","Macrophage"
"ANKRD63",0.573635697077616,10953,"ANKRD63",1,1,-0.147226732310271,NA,1,"ANKRD63",0.488006703676548,9318,0.986338,1,0.0240402241659247,NA,1,"NS","Macrophages",-0.061593254072173,0.05,"Macrophage","Macrophage"
"PRSS35",0.573688069550644,10954,"PRSS35",1,1,-0.147331482742366,NA,1,"PRSS35",0.84031632973709,16045,1,1,-0.680615932540722,NA,1,"NS","Macrophages",-0.413973707641544,0.05,"Macrophage","Macrophage"
"CFHR4",0.573740442023672,10955,"CFHR4",1,1,-0.147436233174462,NA,1,"CFHR4",0.715250864145805,13657,1,1,-0.43047190069659,NA,1,"NS","Macrophages",-0.288954066935526,0.05,"Macrophage","Macrophage"
"SPON2",0.5737928144967,10956,"SPON2",1,1,-0.147540983606557,NA,1,"SPON2",0.118257044097622,2258,0.781515,1,0.763578274760383,NA,1,"NS","Macrophages",0.308018645576913,0.05,"Macrophage","Macrophage"
"FCGRT",0.573845186969729,10957,"FCGRT",1,1,-0.147645734038653,NA,1,"FCGRT",0.578768199434377,11051,0.989808,1,-0.157492274655633,NA,1,"NS","Macrophages",-0.152569004347143,0.05,"Macrophage","Macrophage"
"SYNGR3",0.573897559442757,10958,"SYNGR3",1,1,-0.147750484470748,NA,1,"SYNGR3",0.905153451345973,17283,1,1,-0.810296967474991,NA,1,"NS","Macrophages",-0.47902372597287,0.05,"Macrophage","Macrophage"
"MAGEB16",0.573949931915785,10959,"MAGEB16",1,1,-0.147855234902844,NA,1,"MAGEB16",0.475123075311616,9072,0.986338,1,0.0498088304614257,NA,1,"NS","Macrophages",-0.0490232022207091,0.05,"Macrophage","Macrophage"
"OBP2A",0.574002304388813,10960,"OBP2A",1,1,-0.14795998533494,NA,1,"OBP2A",0.431915785063371,8247,0.986022,1,0.13622793694024,NA,1,"NS","Macrophages",-0.00586602419734988,0.05,"Macrophage","Macrophage"
"KIF1B",0.574054676861841,10961,"KIF1B",1,1,-0.148064735767035,NA,1,"KIF1B",0.349062532732796,6665,0.968322,1,0.301943120515372,NA,1,"NS","Macrophages",0.0769391923741685,0.05,"Macrophage","Macrophage"
"TMEM33",0.57410704933487,10962,"TMEM33",1,1,-0.14816948619913,NA,1,"TMEM33",0.726458573373835,13871,1,1,-0.452888493165034,NA,1,"NS","Macrophages",-0.300528989682082,0.05,"Macrophage","Macrophage"
"TAF9B",0.574159421807898,10963,"TAF9B",1,1,-0.148274236631226,NA,1,"TAF9B",0.305436262700325,5832,0.943235,1,0.389200230450951,NA,1,"NS","Macrophages",0.120462996909862,0.05,"Macrophage","Macrophage"
"SCGB1D1",0.574211794280926,10964,"SCGB1D1",1,1,-0.148378987063322,NA,1,"SCGB1D1",0.63784434901016,12179,1,1,-0.275650762059394,NA,1,"NS","Macrophages",-0.212014874561358,0.05,"Macrophage","Macrophage"
"VNN1",0.574264166753954,10965,"VNN1",1,1,-0.148483737495417,NA,1,"VNN1",0.191683251283126,3660,0.870718,1,0.616718168962447,NA,1,"NS","Macrophages",0.234117215733515,0.05,"Macrophage","Macrophage"
"GRID2IP",0.574316539226982,10966,"GRID2IP",1,1,-0.148588487927513,NA,1,"GRID2IP",0.714727139415523,13647,1,1,-0.429424396375635,NA,1,"NS","Macrophages",-0.289006442151574,0.05,"Macrophage","Macrophage"
"NAPRT",0.57436891170001,10967,"NAPRT",1,1,-0.148693238359608,NA,1,"NAPRT",0.321985964177228,6148,NA,NA,0.356099093908762,NA,1,"NS","Macrophages",0.103702927774577,0.05,"Macrophage","Macrophage"
"CRK",0.574421284173039,10968,"CRK",1,1,-0.148797988791704,NA,1,"CRK",0.408033937362522,7791,0.98282,1,0.183994133975803,NA,1,"NS","Macrophages",0.0175980725920495,0.05,"Macrophage","Macrophage"
"COPZ2",0.574473656646067,10969,"COPZ2",1,1,-0.148902739223799,NA,1,"COPZ2",0.578663454488321,11049,0.989808,1,-0.157282773791442,NA,1,"NS","Macrophages",-0.153092756507621,0.05,"Macrophage","Macrophage"
"SCFD1",0.574526029119095,10970,"SCFD1",1,1,-0.149007489655895,NA,1,"SCFD1",0.826437624384623,15780,1,1,-0.652857068035406,NA,1,"NS","Macrophages",-0.40093227884565,0.05,"Macrophage","Macrophage"
"ZDHHC17",0.574578401592123,10971,"ZDHHC17",1,1,-0.14911224008799,NA,1,"ZDHHC17",0.134387765790301,2566,0.813435,1,0.73131514167496,NA,1,"NS","Macrophages",0.291101450793485,0.05,"Macrophage","Macrophage"
"RPL7A",0.574630774065151,10972,"RPL7A",1,1,-0.149216990520086,NA,1,"RPL7A",0.685450926992772,13088,1,1,-0.370868904834232,NA,1,"NS","Macrophages",-0.260042947677159,0.05,"Macrophage","Macrophage"
"CDK13",0.57468314653818,10973,"CDK13",1,1,-0.149321740952181,NA,1,"CDK13",0.0367131035927517,701,0.373681,1,0.926674697533127,NA,1,"NS","Macrophages",0.388676478290473,0.05,"Macrophage","Macrophage"
"ARSJ",0.574735519011208,10974,"ARSJ",1,1,-0.149426491384277,NA,1,"ARSJ",0.756625117838064,14447,1,1,-0.513224742052061,NA,1,"NS","Macrophages",-0.331325616718169,0.05,"Macrophage","Macrophage"
"ASRGL1",0.574787891484236,10975,"ASRGL1",1,1,-0.149531241816373,NA,1,"ASRGL1",0.3087357285011,5895,0.943639,1,0.382600953228932,NA,1,"NS","Macrophages",0.11653485570628,0.05,"Macrophage","Macrophage"
"RYR2",0.574840263957264,10976,"RYR2",1,1,-0.149635992248468,NA,1,"RYR2",0.454174086100346,8672,0.986022,1,0.0917090032996386,NA,1,"NS","Macrophages",-0.0289634944744147,0.05,"Macrophage","Macrophage"
"PRRX1",0.574892636430292,10977,"PRRX1",1,1,-0.149740742680563,NA,1,"PRRX1",0.150989839740233,2883,0.827052,1,0.698109254700676,NA,1,"NS","Macrophages",0.274184256010056,0.05,"Macrophage","Macrophage"
"NYAP2",0.57494500890332,10978,"NYAP2",1,1,-0.149845493112659,NA,1,"NYAP2",0.369749659578925,7060,0.974531,1,0.260566699837637,NA,1,"NS","Macrophages",0.0553606033624888,0.05,"Macrophage","Macrophage"
"ATM",0.574997381376349,10979,"ATM",1,1,-0.149950243544755,NA,1,"ATM",0.500995076987535,9566,0.986338,1,-0.00193788299376729,NA,1,"NS","Macrophages",-0.075944063269261,0.05,"Macrophage","Macrophage"
"MXRA5",0.575049753849377,10980,"MXRA5",1,1,-0.15005499397685,NA,1,"MXRA5",0.124698858280088,2381,0.794144,1,0.750693971612633,NA,1,"NS","Macrophages",0.300319488817891,0.05,"Macrophage","Macrophage"
"SLC9A4",0.575102126322405,10981,"SLC9A4",1,1,-0.150159744408946,NA,1,"SLC9A4",0.901068398449775,17205,1,1,-0.802126433771539,NA,1,"NS","Macrophages",-0.476143089090242,0.05,"Macrophage","Macrophage"
"ADH6",0.575154498795433,10982,"ADH6",1,1,-0.150264494841041,NA,1,"ADH6",0.638210956321357,12186,1,1,-0.276384015084062,NA,1,"NS","Macrophages",-0.213324254962552,0.05,"Macrophage","Macrophage"
"UBAP2L",0.575206871268461,10983,"UBAP2L",1,1,-0.150369245273137,NA,1,"UBAP2L",0.731800565622709,13973,1,1,-0.463573037238779,NA,1,"NS","Macrophages",-0.306971141255958,0.05,"Macrophage","Macrophage"
"N4BP1",0.57525924374149,10984,"N4BP1",1,1,-0.150473995705232,NA,1,"N4BP1",0.00906043783387452,173,0.020054,1,0.981982925679568,NA,1,"Neg","Macrophages",-0.981982925679568,0.020054,"Macrophage","Macrophage*"
"FGF11",0.575311616214518,10985,"FGF11",1,1,-0.150578746137328,NA,1,"FGF11",0.454278831046402,8674,0.986022,1,0.0914995024354476,NA,1,"NS","Macrophages",-0.0295396218509401,0.05,"Macrophage","Macrophage"
"FOXRED1",0.575363988687546,10986,"FOXRED1",1,1,-0.150683496569423,NA,1,"FOXRED1",0.0285429978003561,545,0.316082,1,0.94301576494003,NA,1,"NS","Macrophages",0.396166134185304,0.05,"Macrophage","Macrophage"
"CCDC106",0.575416361160574,10987,"CCDC106",1,1,-0.150788247001519,NA,1,"CCDC106",0.242484550120457,4630,0.904502,1,0.515110249829781,NA,1,"NS","Macrophages",0.182161001414131,0.05,"Macrophage","Macrophage"
"STX6",0.575468733633602,10988,"STX6",1,1,-0.150892997433614,NA,1,"STX6",0.317377186550749,6060,0.947416,1,0.365317131933169,NA,1,"NS","Macrophages",0.107212067249777,0.05,"Macrophage","Macrophage"
"SLC39A7",0.57552110610663,10989,"SLC39A7",1,1,-0.15099774786571,NA,1,"SLC39A7",0.759348486435529,14499,1,1,-0.518671764521029,NA,1,"NS","Macrophages",-0.334834756193369,0.05,"Macrophage","Macrophage"
"GPBAR1",0.575573478579659,10990,"GPBAR1",1,1,-0.151102498297806,NA,1,"GPBAR1",0.864983764533361,16516,1,1,-0.729953386057717,NA,1,"NS","Macrophages",-0.440527942177761,0.05,"Macrophage","Macrophage"
"FBF1",0.575625851052687,10991,"FBF1",1,1,-0.151207248729901,NA,1,"FBF1",0.865455116790615,16525,1,1,-0.730896139946577,NA,1,"NS","Macrophages",-0.441051694338239,0.05,"Macrophage","Macrophage"
"RBM45",0.575678223525715,10992,"RBM45",1,1,-0.151311999161996,NA,1,"RBM45",0.735414266261653,14042,1,1,-0.47080081705337,NA,1,"NS","Macrophages",-0.311056408107683,0.05,"Macrophage","Macrophage"
"EIF3L",0.575730595998743,10993,"EIF3L",1,1,-0.151416749594092,NA,1,"EIF3L",0.949408191054782,18128,1,1,-0.898811082595716,NA,1,"NS","Macrophages",-0.525113916094904,0.05,"Macrophage","Macrophage"
"BZW2",0.575782968471771,10994,"BZW2",1,1,-0.151521500026188,NA,1,"BZW2",0.581334450612758,11100,0.990416,1,-0.162625045828314,NA,1,"NS","Macrophages",-0.157073272927251,0.05,"Macrophage","Macrophage"
"FAM168B",0.575835340944799,10995,"FAM168B",1,1,-0.151626250458283,NA,1,"FAM168B",0.640410600188541,12228,1,1,-0.280783533232075,NA,1,"NS","Macrophages",-0.216204891845179,0.05,"Macrophage","Macrophage"
"OPCML",0.575887713417828,10996,"OPCML",1,1,-0.151731000890379,NA,1,"OPCML",0.295380747878915,5640,0.933743,1,0.409312313413293,NA,1,"NS","Macrophages",0.128790656261457,0.05,"Macrophage","Macrophage"
"SERPINI1",0.575940085890856,10997,"SERPINI1",1,1,-0.151835751322474,NA,1,"SERPINI1",0.523462867916623,9995,0.986644,1,-0.0468758183627507,NA,1,"NS","Macrophages",-0.0993557848426124,0.05,"Macrophage","Macrophage"
"ATP13A1",0.575992458363884,10998,"ATP13A1",1,1,-0.15194050175457,NA,1,"ATP13A1",0.457735414266262,8740,0.986022,1,0.0845859739171424,NA,1,"NS","Macrophages",-0.0336772639187136,0.05,"Macrophage","Macrophage"
"CBX3",0.576044830836912,10999,"CBX3",1,1,-0.152045252186665,NA,1,"CBX3",0.496229181941971,9475,0.986338,1,0.0075944063269261,NA,1,"NS","Macrophages",-0.0722254229298696,0.05,"Macrophage","Macrophage"
"GOLGA3",0.57609720330994,11000,"GOLGA3",1,1,-0.152150002618761,NA,1,"GOLGA3",0.107573059599874,2054,0.758326,1,0.784947362907872,NA,1,"NS","Macrophages",0.316398680144556,0.05,"Macrophage","Macrophage"
"LHFPL4",0.576149575782968,11001,"LHFPL4",1,1,-0.152254753050856,NA,1,"LHFPL4",0.182256206138054,3480,0.864062,1,0.635573246739643,NA,1,"NS","Macrophages",0.241659246844393,0.05,"Macrophage","Macrophage"
"RPTN",0.576201948255997,11002,"RPTN",1,1,-0.152359503482952,NA,1,"RPTN",0.499266785377606,9533,0.986338,1,0.00151888126538524,NA,1,"NS","Macrophages",-0.0754203111087833,0.05,"Macrophage","Macrophage"
"TRAJ49",0.576254320729025,11003,"TRAJ49",1,1,-0.152464253915047,NA,1,"TRAJ49",0.797789881638211,15233,1,1,-0.595558581679149,NA,1,"NS","Macrophages",-0.374011417797098,0.05,"Macrophage","Macrophage"
"DUSP5",0.576306693202053,11004,"DUSP5",1,1,-0.152569004347143,NA,1,"DUSP5",0.63669215460354,12157,1,1,-0.273346252553292,NA,1,"NS","Macrophages",-0.212957628450217,0.05,"Macrophage","Macrophage"
"CLSTN2",0.576359065675081,11005,"CLSTN2",1,1,-0.152673754779239,NA,1,"CLSTN2",0.663349743374882,12666,1,1,-0.326664222489918,NA,1,"NS","Macrophages",-0.239668988634578,0.05,"Macrophage","Macrophage"
"CREB3L1",0.576411438148109,11006,"CREB3L1",1,1,-0.152778505211334,NA,1,"CREB3L1",0.813239761181523,15528,1,1,-0.626459959147331,NA,1,"NS","Macrophages",-0.389619232179333,0.05,"Macrophage","Macrophage"
"TM4SF5",0.576463810621137,11007,"TM4SF5",1,1,-0.15288325564343,NA,1,"TM4SF5",0.232795642610244,4445,0.900449,1,0.534489079767454,NA,1,"NS","Macrophages",0.190802912062012,0.05,"Macrophage","Macrophage"
"PLET1",0.576516183094166,11008,"PLET1",1,1,-0.152988006075525,NA,1,"PLET1",0.75646800041898,14444,1,1,-0.512910490755774,NA,1,"NS","Macrophages",-0.33294924841565,0.05,"Macrophage","Macrophage"
"PROSER3",0.576568555567194,11009,"PROSER3",1,1,-0.153092756507621,NA,1,"PROSER3",0.749083481722007,14303,NA,NA,-0.498140679830304,NA,1,"NS","Macrophages",-0.325616718168962,0.05,"Macrophage","Macrophage"
"GPR52",0.576620928040222,11010,"GPR52",1,1,-0.153197506939716,NA,1,"GPR52",0.106892217450508,2041,0.758326,1,0.786309118525114,NA,1,"NS","Macrophages",0.316555805792699,0.05,"Macrophage","Macrophage"
"TAC4",0.57667330051325,11011,"TAC4",1,1,-0.153302257371812,NA,1,"TAC4",0.393683879752802,7517,0.979382,1,0.212695752369979,NA,1,"NS","Macrophages",0.0296967474990834,0.05,"Macrophage","Macrophage"
"ZNF853",0.576725672986278,11012,"ZNF853",1,1,-0.153407007803907,NA,1,"ZNF853",0.336545511679061,6426,0.961659,1,0.326978473786204,NA,1,"NS","Macrophages",0.0867857329911486,0.05,"Macrophage","Macrophage"
"GABRP",0.576778045459307,11013,"GABRP",1,1,-0.153511758236003,NA,1,"GABRP",0.708390070179114,13526,1,1,-0.416749594092076,NA,1,"NS","Macrophages",-0.285130676164039,0.05,"Macrophage","Macrophage"
"GPR37L1",0.576830417932335,11014,"GPR37L1",1,1,-0.153616508668098,NA,1,"GPR37L1",0.518068503194721,9892,0.986338,1,-0.0360865238569108,NA,1,"NS","Macrophages",-0.0948515162625045,0.05,"Macrophage","Macrophage"
"ZNF286B",0.576882790405363,11015,"ZNF286B",1,1,-0.153721259100194,NA,1,"ZNF286B",0.453912223735205,8667,0.986022,1,0.0922327554601162,NA,1,"NS","Macrophages",-0.0307442518200388,0.05,"Macrophage","Macrophage"
"GATA5",0.576935162878391,11016,"GATA5",1,1,-0.153826009532289,NA,1,"GATA5",0.188855137739604,3606,0.864062,1,0.622374692295606,NA,1,"NS","Macrophages",0.234274341381658,0.05,"Macrophage","Macrophage"
"CNTD1",0.576987535351419,11017,"CNTD1",1,1,-0.153930759964385,NA,1,"CNTD1",0.451660207394993,8624,0.986022,1,0.0967370240402242,NA,1,"NS","Macrophages",-0.0285968679620803,0.05,"Macrophage","Macrophage"
"TBX4",0.577039907824447,11018,"TBX4",1,1,-0.15403551039648,NA,1,"TBX4",0.601340735309521,11482,0.992992,1,-0.202639710888807,NA,1,"NS","Macrophages",-0.178337610642644,0.05,"Macrophage","Macrophage"
"AKIRIN2",0.577092280297476,11019,"AKIRIN2",1,1,-0.154140260828576,NA,1,"AKIRIN2",0.434639153660836,8299,0.986022,1,0.130780914471272,NA,1,"NS","Macrophages",-0.0116796731786519,0.05,"Macrophage","Macrophage"
"SLURP1",0.577144652770504,11020,"SLURP1",1,1,-0.154245011260671,NA,1,"SLURP1",0.155860479731853,2976,0.837939,1,0.688367464515791,NA,1,"NS","Macrophages",0.26706122662756,0.05,"Macrophage","Macrophage"
"PLEKHM2",0.577197025243532,11021,"PLEKHM2",1,1,-0.154349761692767,NA,1,"PLEKHM2",0.51953493243951,9920,0.986338,1,-0.0390195359555858,NA,1,"NS","Macrophages",-0.0966846488241764,0.05,"Macrophage","Macrophage"
"TGM5",0.57724939771656,11022,"TGM5",1,1,-0.154454512124863,NA,1,"TGM5",0.0354037917670472,676,0.986338,1,0.929293458335516,NA,1,"NS","Macrophages",0.387419473105327,0.05,"Macrophage","Macrophage"
"FAM217A",0.577301770189588,11023,"FAM217A",1,1,-0.154559262556958,NA,1,"FAM217A",0.0804964910443071,1537,0.684824,1,0.839103336301262,NA,1,"NS","Macrophages",0.342272036872152,0.05,"Macrophage","Macrophage"
"IGKV3D-11",0.577354142662617,11024,"IGKV3D-11",1,1,-0.154664012989054,NA,1,"IGKV3D-11",0.212579868021368,4059,0.884583,1,0.57492274655633,NA,1,"NS","Macrophages",0.210129366783638,0.05,"Macrophage","Macrophage"
"ACVR1C",0.577406515135645,11025,"ACVR1C",1,1,-0.154768763421149,NA,1,"ACVR1C",0.748402639572641,14290,1,1,-0.496778924213062,NA,1,"NS","Macrophages",-0.325773843817106,0.05,"Macrophage","Macrophage"
"P2RX1",0.577458887608673,11026,"P2RX1",1,1,-0.154873513853245,NA,1,"P2RX1",0.246517230543626,4707,0.904502,1,0.507044466558425,NA,1,"NS","Macrophages",0.17608547635259,0.05,"Macrophage","Macrophage"
"TMEM139",0.577511260081701,11027,"TMEM139",1,1,-0.15497826428534,NA,1,"TMEM139",0.460825390174924,8799,0.986338,1,0.078405698423506,NA,1,"NS","Macrophages",-0.0382862829309171,0.05,"Macrophage","Macrophage"
"LEMD2",0.577563632554729,11028,"LEMD2",1,1,-0.155083014717436,NA,1,"LEMD2",0.217241018120876,4148,0.884583,1,0.565599958099827,NA,1,"NS","Macrophages",0.205258471691196,0.05,"Macrophage","Macrophage"
"GALR2",0.577616005027757,11029,"GALR2",1,1,-0.155187765149531,NA,1,"GALR2",0.782130512202786,14934,1,1,-0.564238202482585,NA,1,"NS","Macrophages",-0.359712983816058,0.05,"Macrophage","Macrophage"
"GDF7",0.577668377500786,11030,"GDF7",1,1,-0.155292515581627,NA,1,"GDF7",0.543626270032471,10380,0.989808,1,-0.0872047347195306,NA,1,"NS","Macrophages",-0.121248625150579,0.05,"Macrophage","Macrophage"
"NEK2",0.577720749973814,11031,"NEK2",1,1,-0.155397266013722,NA,1,"NEK2",0.187231591075731,3575,0.864062,1,0.625621955690567,NA,1,"NS","Macrophages",0.235112344838422,0.05,"Macrophage","Macrophage"
"SLC22A3",0.577773122446842,11032,"SLC22A3",1,1,-0.155502016445818,NA,1,"SLC22A3",0.0991934639153661,1894,0.735526,1,0.801707432043157,NA,1,"NS","Macrophages",0.32310270779867,0.05,"Macrophage","Macrophage"
"KIFBP",0.57782549491987,11033,"KIFBP",1,1,-0.155606766877913,NA,1,"KIFBP",0.115952655284383,2214,NA,NA,0.768187293772587,NA,1,"NS","Macrophages",0.306290263447337,0.05,"Macrophage","Macrophage"
"OMA1",0.577877867392898,11034,"OMA1",1,1,-0.155711517310009,NA,1,"OMA1",0.93594846548654,17871,1,1,-0.871890221547164,NA,1,"NS","Macrophages",-0.513800869428586,0.05,"Macrophage","Macrophage"
"TUBE1",0.577930239865927,11035,"TUBE1",1,1,-0.155816267742104,NA,1,"TUBE1",0.738137634859118,14094,1,1,-0.476247839522338,NA,1,"NS","Macrophages",-0.316032053632221,0.05,"Macrophage","Macrophage"
"PUS3",0.577982612338955,11036,"PUS3",1,1,-0.1559210181742,NA,1,"PUS3",0.269456373729968,5145,0.925795,1,0.461163777300581,NA,1,"NS","Macrophages",0.152621379563191,0.05,"Macrophage","Macrophage"
"DYNC2H1",0.578034984811983,11037,"DYNC2H1",1,1,-0.156025768606296,NA,1,"DYNC2H1",0.195715931706295,3737,0.87761,1,0.608652385691091,NA,1,"NS","Macrophages",0.226313308542398,0.05,"Macrophage","Macrophage"
